"text","spam"
"Subject: chapter 3  vince and grant ,  ?  can you please send us your excel spreadsheets that were used for generated  the graphs ? ? we will need to edit them so that they will look like the  graphs in the rest of the book .  ?  vince , when you send us your half , will you please provide us with the  references and footnotes ?  ?  grant , thanks for your half .  ?  look forward to hearing from you soon ,  thanks ,  julie",0
"Subject: 2000 chairman ' s award  everyday heroes are all around us at enron , living our core values of  respect , integrity , communication and excellence in everything they do . some  of these heroes make a big splash while others just quietly make a difference  in the workplace around them . either way , these special individuals deserve  to be recognized with a nomination for the 2000 chairman ' s award .  as there is more than just one employee living the values at enron , this  award program will honor 10 employees as members of the chairman ' s  roundtable . from that group , the one individual most embodying our values  will be presented with the chairman ' s award at the management conference in  san antonio in november .  the beauty of this award program is that it is completely employee - driven  from beginning to end . from your nominations , an international employee  committee will select the chairman ' s roundtable and eventually , the  chairman ' s award winner . your role of nominating our everyday heroes is  extremely vital to the program ' s success . if someone has made a positive  impression on you , please take the time to complete a nomination form and  send it to charla reese by october 1 , 2000 . you may click here for a  printable form : http : / / home . enron . com / announce / chairman _ nom / form 3 . doc  for more information on the chairman ' s award , including details on last  year ' s roundtable members and previous winners , repit suliyono and bobbye  brown , please click here : http : / / home . enron . com / announce / chairman _ nom  again , this is a very special award at enron and we sincerely thank you for  your participation .  ken , jeff and joe",0
"Subject: re : congratulations  and to yourself - extra well deserved .  see you soon .  b .  vince j kaminski  11 / 01 / 2000 16 : 04  to : barry pearce / lon / ect @ ect  cc :  subject : congratulations  barry ,  congratulations . well deserved .  vince",0
"Subject: encounter article - shalesh ganjoo  as a follow up to the below message , i wanted to contact you to see if you  have had an opportunity to review the attached article . the article will be  going to print within the next two weeks . therefore , i would like to ensure  the accuracy of the information provided .  thank you again for your efforts ,  tracy arthur  - - - - - - - - - - - - - - - - - - - - - - forwarded by tracy l arthur / hou / ect on 03 / 26 / 2001  09 : 47 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  tracy l arthur  03 / 19 / 2001 03 : 29 : 37 pm  to : david cox / enron communications @ enron communications , vince j  kaminski / hou / ect @ ect  cc : shelly jones / hou / ect @ ect  subject : encounter article - shalesh ganjoo  we have conducted an interview and written the attached article for the  upcoming edition of the encounter , the associate & analyst programs '  newsletter . the interview was conducted with shalesh ganjoo in regards to  his participation with the implementation of storage capacity as a  commodity .  to ensure our publication is printing the most accurate information , i have  attached the article for your review . please confirm that the information  provided from shalesh ganjoo is accurate .  thank you in advance for your assistance ,  tracy arthur  communication specialist  associate & analyst department  713 - 345 - 7853",0
"Subject: re : followup from iris mack  hi again ,  i thought it might be helpful if i forwarded a document which describes  some of the hybrid structured products i have been contemplating . please  refer  to the attached files .  in addition , any further information regarding my coming to houston ?  regards ,  iris  ( see attached file : hybrid structured products . doc )  ( see attached file : diagram of aircraft delivery options . doc )  - - - - - - - - - - - - - - - -  this message is confidential ; its contents do not constitute a  commitment by bnp paribas group * except where provided  for in a written agreement between you and bnp paribas group * .  any unauthorised disclosure , use or dissemination , either  whole or partial , is prohibited . if you are not the intended  recipient of the message , please notify the sender immediately .  * bnp paribas group is a trading name of bnp sa and paribas sa  ce message est confidentiel ; son contenu ne represente en  aucun cas un engagement de la part du groupe bnp paribas *  sous reserve de tout accord conclu par ecrit entre vous et le  groupe bnp paribas * . toute publication , utilisation ou diffusion ,  meme partielle , doit etre autorisee prealablement . si vous n ' etes  pas destinataire de ce message , merci d ' en avertir immediatement  l ' expediteur .  * le groupe bnp paribas est le nom commercial utilise par bnp sa et paribas sa  - hybrid structured products . doc  - diagram of aircraft delivery options . doc",0
"Subject: meeting during energy expo  this will confirm our meeting at your office on 16 th of march 2000  at 8 am .  we will be at the energy expo booth nbr . 931 on the 14 th  - 16 th  and staying at the allen park inn on allen parkway if you need to  reach us .  liam leahy  for  dr . robert e . brooks  direct line ( 323 ) 913 - 3355  main line ( 323 ) 663 - 4831  http : / / gpcm . rbac . com /  - attl . htm",0
"Subject: re : interview with enron  pierre philippe ,  we have two options . kevin will be interviewing in mid - december in pittsburgh  and he  can talk to you you or we can invite you to houston .  what are you interested in ? a quant position or a trading job ? our trading  desks  are looking for people with trading experience .  vince  "" pierre - philippe ste - marie "" on 11 / 29 / 2000 07 : 36 : 19 am  to :  cc :  subject : interview with enron  dear mr . kaminski ,  ?  even though i cannot pass "" official "" interviews , i would like to discuss  with enron . i was really impressed by your presentation and i think i would  be a good fit for your firm .  ?  i know that you ? will be soon recruiting on campus , maybe we could set up an  "" informal meeting "" . either give me a call at home ( 412 - 802 - 6429 ) or send me  an email at this address . i would appreciate though not to appear on  interview lists .  ?  pierre - philippe ste - marie  http : / / pstemarie . homestead . com",0
"Subject: re : ( no subject )  jana ,  next week would work for me .  i am flying to san antonio from florida . i shall be back on sunday .  what about friday or saturday next week ?  vince  jlpnymex @ aol . com on 04 / 04 / 2000 09 : 59 : 01 am  to : vince . j . kaminski @ enron . com  cc :  subject : re : ( no subject )  vince ,  nice to hear from you . we will miss you on thursday evening .  would you still like to join us for a movie sometime ?  jana",0
"Subject: re : re : software license  ms . geman ,  i apologize for the delay , but i finally have drafted an escrow agreement for  placing the software in escrow with your attorneys . please review and have  your attorneys review and let me know if it is acceptable .  i will be leaving the department i have been working in and moving to a  different enron subsidiary on october 13 . if at all possible , could we try  to get the software license agreement and the escrow agreement wrapped up  before i leave so that someone else does not have to try to pick up where i  left off ?  i think we are just about in agreement on the software license portion .  seems like the only outstanding question had to do with your concern  regarding providing a response time of 2 business days . i do not have any  answers regarding that - maybe vince kaminski or stinson gibner can respond  on this issue .  i look forward to hearing from you and trying to get this finalized within  the next 2 weeks if possible .  thank you ,  karla feldman  enron corp .  ( 713 ) 646 - 7554",0
"Subject: p . c .  we spoke about the p . c . for trisha tlapek .  location eb 3132 b .  co . # 0011  r . c . 100038  thanks  kevin moore  x 34710",0
"Subject: ravi ' s schedule for next week  project hamachi lives on ! john griebling asked the crew to come back for  march 7 - 10 th .  kristy , please book me to come back to project hamachi ( omin hotel in  broomfield ) . that is , i need to come back to broomfield , co next week tues :  arrive at omin hotel and be in the office here at 12 : 00 noon march 7 th ,  2000 . so i need to take the earliest flight out of houston to get to denver  airport in time to get to the hotel checked in , etc . . . . so i need to land  ~ 10 am .  i ' ll come back to houston end of day friday .  thanks ,  ravi .",0
"Subject: wti simulation presentation - the latest  john ,  this is the updated presentation for the open - close assumption .  i will finish the close - close ( continuous trading ) case .  zimin",0
"Subject: re : check  julie ,  yes , this is how we split this expense internally .  please , send it to me .  vince  "" julie "" on 10 / 31 / 2000 01 : 57 : 55 am  to :  cc :  subject : re : check  vince ,  ?  oh . ? i sent an invoice to habiba for aus 5 k a while back , and she informed  me that she passed it along to the people who are handling the agreement now  ( i take that as fiona grant in london ? ) . ? i will then send out another  invoice of aus 5 k in the next week or so for the remaining balance . ? should  i have sent the invoice to you ?  ?  thanks ,  julie  - - - - - original message - - - - -  from : vince . j . kaminski @ enron . com  to : julie @ lacima . co . uk  cc : vince . j . kaminski @ enron . com  sent : monday , october 30 , 2000 9 : 12 pm  subject : re : check  julie ,  a clarification . we had an agreement with chris and les to contribute ? aus  10 , 000  as a part of the cost .  vince  "" julie "" on 10 / 30 / 2000 12 : 32 : 14 pm  to : ? ?  cc :  subject : ? re : check  vince ,  thank you for your email .  we will send you a copy of the book as soon as it is available , which we  are now estimating to be around 21 november ( no need to send us a cheque ;  you deserve it ) .  just let us know if we should use a different address than your office ? in  houston .  thanks again for all of your help .  julie  - - - - - original message - - - - -  from : ? vince . j . kaminski @ enron . com  to : julie @ lacima . co . uk  cc : vince . j . kaminski @ enron . com  sent : monday , october 30 , 2000 2 : 16 ? pm  subject : check  julie ,  this message was returned to me a few times when ? i sent it from my home  address .  vince  - - - - - - - - - - - - - - - - - - - - - - ? forwarded by vince j kaminski / hou / ect on 10 / 30 / 2000  08 : 00 am ? - - - - - - - - - - - - - - - - - - - - - - - - - - -  vkaminski @ aol . com on 10 / 28 / 2000 12 : 12 : 57 ? pm  to : julie @ lacima . co . uk  cc : vkaminski @ aol . com , vkamins @ enron . com  subject : ? check  julie ,  as the book is about to be released to the ? market , i would like to start  the  process to issue the check to lacima . ? who will be the payee ( lacima ) and  what  is the ? address ?  vince",0
"Subject: mid - year 2000 performance feedback  note : you will receive this message each time you are selected as a reviewer .  you have been selected to participate in the mid - year 2000 performance  management process by providing meaningful feedback on specific employee ( s )  that have been identified for you . your feedback plays an important role in  the performance management process , and your participation is very critical  to the success of enron ' s performance management goals .  please provide feedback on the employee ( s ) listed below by accessing the  performance management system ( pep ) and completing an online feedback form as  described in the "" performance management quick reference guide "" . you may  begin your feedback input immediately . please have all feedback forms  completed by the date noted below .  if you have any questions regarding pep or your responsibility in the  process , please call the pep help desk at the following numbers :  in the u . s . : 1 - 713 - 853 - 4777 , option 4  in europe : 44 - 207 - 783 - 4040 , option 4  in canada : 1 - 403 - 974 - 6724 ( canada employees only )  or e - mail your questions to : perfmgmt @ enron . com  thank you for your participation in this important process .  the following list of employees is a cumulative list of all feedback  requests , by operating company , that have an "" open "" feedback status . an  employee ' s name will no longer appear once you have completed the feedback  form and select the "" submit "" button in pep .  review group : enron  feedback due date : jun 16 , 2000  employee name supervisor name date selected  - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -  ahmad , anjam dale surbey may 22 , 2000  zipter , rudi c theodore r murphy may 25 , 2000",0
"Subject: organizational announcement  fyi .  - - - - - - - - - - - - - - - - - - - - - - forwarded by osman sezgen / hou / ees on 04 / 23 / 2001 02 : 29 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  enron energy services from : ees distribution 04 / 23 / 2001 01 : 29 pm  sent by : kay chapman  to : all ees  cc :  subject : organizational announcement  consistent with the floor talks of a couple weeks ago , we are following up with an e - mail describing the latest changes in our risk and back - office functions that are now complete . ees ' s risk management and the vast majority of ees ' s risk controls and operations group will become a new group in enron wholesale services . this group ' s sole function will be to provide pricing , structuring , commodity risk management , logistics and back - office services for ees . both don black and wanda curry will report to the ews office of the chairman .  this change was driven by the explosive growth of ees and the resulting need to tap the systems , resources and risk expertise of the wholesale groups in order to continue to grow and take advantage of current market opportunities . this change will allow us to more quickly capture the benefits of scale , process , and technology in risk , logistics and back - office functions from the larger enron capability . as discussed at the all employee meeting in march , these are important objectives , and this change allows us to reach those goals more quickly .  specifically , the following groups within the former ees risk management group , will become a part of this new group reporting to don black :  - the gas , power and tariff desks ,  - the options desk ,  - the site profiles and consumption desks , and  - the matrix products / secondary products desks .  the dsm group and iam , along with its execution capability , will remain in ees and report to the ees office of the chairman . we are pleased to announce that ozzie pagan has agreed to lead this function . ozzie is an established commercial dealmaker in ena . he has experience in power trading , origination and plant development . in addition , the services group , which will provide billing , information and other retail services , led by evan hughes , will remain in ees and report to the ees ooc . all support functions , within the former ees risk controls and operations group , that currently support the dsm and the services groups , will remain in ees . the remaining parts of the risk controls and operations group will become part of ews reporting to wanda curry . as part of this change , we are pleased to add evan hughes and ozzie pagan to the ees operating committee .  in addition , the structuring group , led by sean holmes , will be re - named deal management . the vision for this group remains the same as that discussed at the all employee meeting ; however , it will also facilitate and ensure productive transaction interaction between ees and ews .  we have asked , marty sunde , as part of his vice chairman role , to resource and lead a formal restructuring group to enhance or protect value in several key transactions in our portfolio primarily in california .  the newly created it function , led by anthony dayao , will continue to report into the ees ooc but will support both ees and ews it requirements .  other than these changes , the organizational structure , vision and objectives detailed out for ees at the all - employee meeting in march remain . we need to continue to understand and drive deeper into our markets , manage our client relationships , mine our portfolio , build new products and execute on our opportunities .  thanks for all your hard work . with your help we will become the worlds leading energy retailer and enron ' s leading division . if you have any questions please do not hesitate to ask",0
"Subject: matthew patteson , inventor  cindy ,  this is our preliminary review of the documentation sent by mr . patteson .  one more person will take a look at it .  vince  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 10 / 25 / 2000  03 : 13 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  stinson gibner  10 / 25 / 2000 01 : 16 pm  to : vince j kaminski / hou / ect @ ect  cc : zimin lu / hou / ect @ ect , kevin kindall / corp / enron @ enron  subject : matthew patteson , inventor  vince ,  after reviewing the documents furnished by mr . patteson , i do not feel that  enron should consider engaging in any testing , development , or licensing of  his proposed generator for the following reasons :  1 . enron is not currently in the business of developing or manufacturing  electrical generation equipment and does not plan , as far as i know , to enter  this business . the one exception is our ownership in entities developing  wind and solar , renewable energy .  2 . enron does not have the proper facilities or expertise to test or develop  mr . pattesons proposed generator .  3 . there could be substantial risk in testing this generator as it would  involve boiling of a flammable material under pressure .  4 . i do not believe that the proposed generator will produce any significant  quantity of electrical power . the generator produces power by induction .  that is , electric current is induced by a changing magnetic field . the  mechanism powering the changing magnetic field is the movement of magnetic  dipoles which are suspended in a boiling medium . as the boiling will  produce a somewhat random movement of the liquid , the "" movement "" or change in  the magnetic field will be highly random and thus not suitable for producing  a steady or reliable electrical current .  i have asked martin lin to also review the documents to render an independent  opinion of this proposal .  respectfully ,  dr . stinson gibner  phd . physics  vp research , enron north america  p . s . kevin and zimin : if you have any interest in reviewing mr . patteson ' s  proposal , please let me know .",0
"Subject: bi - weekly transmission update report  energy info source is privileged to make available to you a free sample  issue of its bi - weekly transmission update report ( attached ) . this report  contains the latest iso , rto , utility , and merchant transmission news provided  in pdf format delivered to you via email every other week all for only  $ 75 / year for an individual subscription ( corporate subscriptions for multiple  users are available for $ 200 / year ) .  check it out and if you ' d like to subscribe , click on the following link  to order online or call us at 888 - 986 - 2250 to order by phone . we accept  visa / mastercard / american express or can invoice your company .  viewing the report requires adobe acrobat reader 4 . 0 or higher , available  free at :  - - - - - - - - - - - - - - - - - - - - - -  if you want to be removed from our mailing list or for more information :  energy info source , inc .  email : custsvc @ energyinfosource . com  phone : 888 - 986 - 2250  - transo 7 _ 23 . pdf",0
"Subject: re : technical training at the houston energy expo !  vince :  looks like an excellent value overall if they cover the same topics in these  classes as in the enron internal classes . the website says that registering  for one of the classes automatically registers you to the expo . i would like  to recommend them to my team . did someone from our group already register for  this ?  thanks  krishna .  vince j kaminski  02 / 12 / 2001 01 : 50 pm  to : pinnamaneni krishnarao / hou / ect @ ect  cc :  subject : technical training at the houston energy expo !  krishna ,  please , take a look .  vince  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 02 / 12 / 2001  01 : 50 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  lana moore on 02 / 07 / 2001 10 : 53 : 05 am  to : nesa members  cc :  subject : technical training at the houston energy expo !  technical training  in conjunction with the  houston energy expo  march 20 - 21 , 2001  hyatt regency hotel - downtown  we are offering :  fundamentals of electricity  basics of risk management  natural gas - wellhead to burnertip  there are only 25 spots in each class , so sign up today !  go to www . nesanet . org , in educational programs  each class is listed with details and a registration form .  member price is $ 545 per person .  non - member price is $ 745 per person .  if you have any questions , please give me a call ! !  lana moore  ( 713 ) 856 - 6525",0
"Subject: arthur andersen model validation request  vince ,  our goal is to validate that the enron global market book  administrators are accurately using the "" spread option model "" as developed by  the research group . to determine this , we would like to provide you with  the inputs for a particular deal ( as provided by a global markets book  administrator ) and have you recalculate the deal value . we will then  compare your results to the values calculated by global markets .  two koch deals have been chosen due to their substantial p / l effect . i have  attached the deal data in two forms : ( 1 ) the spread option model that kara  boudreau , book administrator egm , provided and ( 2 ) an excel spreadsheet that  isolates the 2 deals .  if there is anything more that we could provide , please don ' t hesitate to  call me at x 30968 .  thank you so much for all of your help .  gillian  1 .  2 .",0
